nom_cientific;nom;mida_tronc;mida_escocell;x;y
Fraxinus excelsior;Freixa de fulla gran;20-50;escocell_corregut;485164,7488;4646258,533
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;483651,6033;4649027,001
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;483566,3470;4648940,469
Fraxinus excelsior;Freixa de fulla gran;20-50;escocell_corregut;483664,3966;4648674,209
Fraxinus excelsior;Freixa de fulla gran;80-120;sense;484354,9160;4649113,320
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485013,5491;4646301,373
Fraxinus excelsior;Freixa de fulla gran;20-50;escocell_corregut;483302,4744;4648771,282
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;484606,4758;4646130,638
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;485124,4289;4646218,950
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485023,0525;4647269,132
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;483529,9322;4649259,562
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485130,4702;4646209,648
Fraxinus excelsior;Freixa de fulla gran;20-50;escocell_corregut;483337,7699;4648748,775
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;483656,7623;4649028,291
Fraxinus excelsior;Freixa de fulla gran;50-80;escocell_corregut;485150,9566;4646263,831
Fraxinus excelsior;Freixa de fulla gran;50-80;escocell_corregut;484997,8708;4646317,291
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485130,6730;4646271,102
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485161,2826;4647282,992
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;485141,5661;4646257,416
Fraxinus excelsior;Freixa de fulla gran;20-50;escocell_corregut;483653,4168;4648719,596
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485140,5076;4647973,681
Fraxinus excelsior;Freixa de fulla gran;20-50;escocell_corregut;483305,8762;4648756,889
Fraxinus excelsior;Freixa de fulla gran;20-50;escocell_corregut;483328,1202;4648787,245
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485143,6498;4648041,800
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;484218,4529;4645280,372
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;484215,6732;4645284,960
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;485122,3191;4646198,333
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485124,5347;4647984,727
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485167,8734;4644959,565
Fraxinus excelsior;Freixa de fulla gran;20-50;40-90;484437,2364;4647526,337
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;484222,2868;4645260,364
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485030,4938;4646294,938
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;484205,1302;4645250,309
Fraxinus excelsior;Freixa de fulla gran;20-50;escocell_corregut;483602,1030;4648807,385
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;483370,7392;4649436,970
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;483553,6676;4649244,512
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;483557,3120;4648984,385
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;485011,5947;4647274,609
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;484922,1203;4647226,955
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;483556,8227;4649107,378
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;483543,8514;4649250,566
Fraxinus excelsior;Freixa de fulla gran;80-120;sense;483573,2113;4648966,665
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485031,1429;4647284,723
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485024,6269;4647281,417
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;483554,7214;4649102,405
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;484981,3805;4646239,851
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485012,5249;4646301,269
Fraxinus excelsior;Freixa de fulla gran;80-120;sense;484361,9386;4649114,198
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485109,5654;4646215,882
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485115,7111;4647963,163
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485123,3179;4646272,592
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485111,5334;4648010,378
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485107,8364;4647994,061
Fraxinus excelsior;Freixa de fulla gran;20-50;escocell_corregut;483598,6527;4648822,697
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485091,1650;4647966,092
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485137,5491;4648019,674
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;485136,5597;4648024,490
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485135,2743;4647968,047
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;485070,3889;4647252,658
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;485441,4347;4646479,334
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;484998,0763;4647267,120
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;484967,3438;4647250,879
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485036,3947;4647287,738
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;484356,5254;4649120,050
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485658,8728;4647254,516
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;484933,0917;4647221,770
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485091,2490;4647950,262
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485087,8218;4647959,899
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;484261,1995;4647413,991
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485131,6202;4647963,630
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;483404,8992;4649464,967
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485116,2963;4648005,002
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;484998,3985;4646231,271
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485112,1186;4647998,260
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;484994,4629;4646307,972
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485097,0139;4646201,313
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;484384,8615;4646366,178
Fraxinus excelsior;Freixa de fulla gran;80-120;>90;484629,8430;4649040,728
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;484641,9926;4649040,013
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;484400,1809;4646361,884
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;485623,9582;4647287,229
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;484404,5911;4646360,143
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485651,3495;4647233,721
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;484407,0282;4646354,921
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;484391,7259;4646359,839
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;484381,4959;4646363,161
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;483579,7964;4649127,690
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;483574,8234;4649117,884
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;484600,1664;4646132,673
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;484608,4855;4646110,107
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;484597,8254;4646085,454
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;484261,0963;4648811,580
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;483775,6867;4649311,954
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;483776,0819;4649321,122
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485085,0533;4647964,665
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485009,4060;4646313,582
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485126,1038;4648019,422
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485023,8370;4646308,694
Fraxinus excelsior;Freixa de fulla gran;80-120;sense;483563,4054;4648955,108
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;483572,7922;4649113,471
Fraxinus excelsior;Freixa de fulla gran;20-50;escocell_corregut;485170,7074;4646256,671
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485147,9902;4646256,206
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;484766,7228;4648076,264
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;484757,9891;4648074,044
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;484984,1688;4647259,826
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;485044,7403;4647280,705
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485027,7207;4647271,369
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;484612,2763;4646102,957
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;483535,6991;4649255,676
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;484248,8841;4648801,716
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;485002,5500;4647269,649
Fraxinus excelsior;Freixa de fulla gran;20-50;escocell_corregut;483626,6875;4648829,166
Fraxinus excelsior;Freixa de fulla gran;80-120;sense;483556,6117;4648989,288
Fraxinus excelsior;Freixa de fulla gran;20-50;escocell_corregut;484991,0343;4646319,798
Fraxinus excelsior;Freixa de fulla gran;80-120;sense;483812,3512;4649506,713
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;485000,3284;4646306,110
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;484214,0405;4645230,024
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;484218,0483;4645253,508
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;484606,4755;4646082,096
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;484548,7748;4646147,430
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;484608,6126;4646091,051
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;483590,2382;4649159,935
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;483566,8378;4648996,222
Fraxinus excelsior;Freixa de fulla gran;80-120;sense;483577,6938;4648942,290
Fraxinus excelsior;Freixa de fulla gran;80-120;sense;483562,4249;4648959,451
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;483639,9956;4649024,293
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;483665,4036;4649029,452
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;483660,8895;4649028,549
Fraxinus excelsior;Freixa de fulla gran;20-50;escocell_corregut;483349,3164;4648701,148
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485138,5523;4647968,705
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485004,8904;4646303,783
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485128,4173;4648010,620
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485006,0077;4646304,155
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485145,8394;4647974,611
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485127,3785;4647991,646
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485015,6905;4646311,254
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485118,0337;4647958,177
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;483814,6815;4649511,152
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;485103,6966;4646196,812
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485134,0231;4647972,111
Fraxinus excelsior;Freixa de fulla gran;80-120;sense;483820,5625;4649509,376
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485102,8783;4646197,767
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485137,1328;4647972,818
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485134,3058;4647964,478
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485083,5054;4647968,986
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;484978,7226;4647256,714
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;485121,9357;4646215,498
Fraxinus excelsior;Freixa de fulla gran;80-120;>90;484604,8292;4649041,183
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;485126,0591;4646212,621
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;485135,1796;4648028,698
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485114,0724;4646213,101
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485122,5063;4647971,892
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485110,8034;4647953,875
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485096,5905;4647957,447
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485121,1559;4647963,705
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;484937,0792;4647224,201
Fraxinus excelsior;Freixa de fulla gran;20-50;sense;485130,8537;4646201,210
Fraxinus excelsior;Freixa de fulla gran;50-80;sense;484192,3359;4645226,220
Fraxinus excelsior;Freixa de fulla gran;50-80;>90;484564,1249;4649050,887
Fraxinus excelsior;Freixa de fulla gran;20-50;>90;485029,5628;4646294,565
